"タスク名","開始時刻","終了時刻","左クリック","右クリック","打鍵回数"
"エクセル","2013年02月05日16時08分53秒","2013年02月05日16時09分00秒","0","0","5"
"ファイル操作","2013年02月05日16時09分00秒","2013年02月05日16時09分01秒","0","0","0"
"エクセル","2013年02月05日16時09分01秒","2013年02月05日16時09分13秒","0","0","5"
"ファイル操作","2013年02月05日16時09分13秒","2013年02月05日16時09分14秒","0","0","0"
"ファイル操作","2013年02月05日16時09分14秒","2013年02月05日16時09分20秒","0","0","0"
"登録外","2013年02月05日16時09分20秒","2013年02月05日16時09分24秒","0","0","0"
"ファイル操作","2013年02月05日16時09分24秒","2013年02月05日16時09分29秒","0","0","0"
"登録外","2013年02月05日16時09分29秒","2013年02月05日16時09分47秒","0","0","0"
"ブラウザ","2013年02月05日16時09分47秒","2013年02月05日16時09分52秒","0","0","0"
"登録外","2013年02月05日16時09分52秒","2013年02月05日16時09分53秒","0","0","0"
"ブラウザ","2013年02月05日16時09分53秒","2013年02月05日16時09分55秒","0","0","0"
"ファイル操作","2013年02月05日16時09分55秒","2013年02月05日16時10分10秒","0","0","0"
"ファイル操作","2013年02月05日16時10分10秒","2013年02月05日16時10分21秒","0","0","0"
"ファイル操作","2013年02月05日16時10分21秒","2013年02月05日16時10分22秒","0","0","0"
"ブラウザ","2013年02月05日16時10分23秒","2013年02月05日16時10分24秒","0","0","0"
"ファイル操作","2013年02月05日16時10分24秒","2013年02月05日16時10分26秒","0","0","0"
